Product,Value,Location,Time
Shampoo,29,Melbourne,Morning
Cookie,62,Sydney,Morning
Cookie,62,Brisbane,Afternoon
Fish,88,Brisbane,Afternoon
Cookie,44,Perth,Morning
Banana,84,Sydney,Morning
Chicken,84,Melbourne,Morning
Soap,92,Sydney,Afternoon
Banana,80,Canberra,Morning
Tomato,21,Perth,Morning
Cookie,23,Canberra,Morning
Soap,53,Sydney,Afternoon
Shampoo,67,Melbourne,Morning
Soap,45,Sydney,Afternoon
Chicken,99,Melbourne,Morning
Chicken,45,Melbourne,Afternoon
Pie,71,Canberra,Afternoon
Cookie,57,Brisbane,Afternoon
Cookie,82,Melbourne,Morning
Orange,53,Brisbane,Afternoon
Shampoo,90,Melbourne,Afternoon
Chicken,76,Canberra,Afternoon
Orange,40,Canberra,Afternoon
Soap,32,Perth,Morning
Orange,77,Brisbane,Morning
Banana,9,Canberra,Afternoon
Tomato,70,Perth,Morning
Tomato,39,Brisbane,Afternoon
Soap,78,Canberra,Afternoon
Soap,68,Melbourne,Afternoon
Carrot,96,Canberra,Afternoon
Cookie,79,Perth,Morning
Soap,15,Sydney,Morning
Tomato,38,Brisbane,Morning
Chicken,34,Brisbane,Morning
Cookie,49,Brisbane,Afternoon
Fish,99,Sydney,Afternoon
Soap,38,Sydney,Afternoon
Pie,22,Sydney,Morning
Banana,73,Sydney,Morning
Fish,67,Canberra,Morning
Tomato,57,Sydney,Morning
Carrot,62,Perth,Afternoon
Soap,61,Canberra,Morning
Tomato,59,Melbourne,Afternoon
Banana,79,Brisbane,Morning
Banana,48,Perth,Afternoon
Orange,68,Brisbane,Afternoon
Fish,92,Perth,Morning
Banana,61,Melbourne,Afternoon
Banana,34,Brisbane,Afternoon
Tomato,56,Sydney,Morning
Orange,12,Canberra,Afternoon
Shampoo,89,Melbourne,Morning
Fish,62,Canberra,Afternoon
Carrot,93,Sydney,Morning
Pie,96,Canberra,Morning
Cookie,78,Sydney,Afternoon
Tomato,36,Melbourne,Afternoon
Shampoo,5,Melbourne,Morning
Fish,69,Perth,Afternoon
Carrot,76,Brisbane,Morning
Orange,51,Perth,Afternoon
Fish,68,Brisbane,Afternoon
Pie,35,Melbourne,Afternoon
Shampoo,34,Sydney,Afternoon
Soap,100,Brisbane,Afternoon
Carrot,8,Melbourne,Afternoon
Tomato,95,Canberra,Morning
Shampoo,88,Sydney,Morning
Shampoo,95,Perth,Morning
Orange,31,Perth,Morning
Tomato,18,Melbourne,Afternoon
Carrot,21,Canberra,Afternoon
Soap,95,Melbourne,Afternoon
Fish,70,Perth,Morning
Banana,21,Brisbane,Morning
Fish,76,Melbourne,Afternoon
Chicken,19,Brisbane,Afternoon
Carrot,59,Melbourne,Afternoon
Pie,10,Brisbane,Afternoon
Orange,5,Perth,Afternoon
Shampoo,88,Melbourne,Morning
Shampoo,63,Brisbane,Afternoon
Pie,89,Brisbane,Afternoon
Orange,72,Brisbane,Afternoon
Fish,24,Melbourne,Morning
Orange,67,Canberra,Morning
Pie,64,Canberra,Afternoon
Banana,82,Melbourne,Morning
Fish,33,Brisbane,Afternoon
Chicken,11,Sydney,Morning
Fish,88,Canberra,Morning
Banana,95,Canberra,Afternoon
Shampoo,100,Brisbane,Afternoon
Cookie,92,Canberra,Morning
Chicken,8,Sydney,Afternoon
Cookie,8,Perth,Afternoon
Banana,44,Canberra,Morning
Orange,13,Perth,Morning
Tomato,45,Melbourne,Afternoon
Tomato,8,Canberra,Morning
Chicken,64,Sydney,Afternoon
Tomato,77,Perth,Afternoon
Tomato,9,Canberra,Morning
Banana,25,Melbourne,Afternoon
Cookie,10,Sydney,Morning
Orange,46,Perth,Afternoon
Orange,72,Brisbane,Afternoon
Carrot,33,Canberra,Afternoon
Tomato,48,Sydney,Afternoon
Soap,100,Perth,Afternoon
Carrot,28,Perth,Afternoon
Carrot,25,Canberra,Morning
Fish,37,Perth,Afternoon
Fish,27,Sydney,Afternoon
Soap,15,Sydney,Morning
Fish,99,Sydney,Afternoon
Tomato,49,Perth,Afternoon
Chicken,25,Perth,Morning
Carrot,85,Canberra,Afternoon
Chicken,41,Canberra,Morning
Pie,74,Canberra,Afternoon
Banana,49,Brisbane,Afternoon
Carrot,27,Melbourne,Afternoon
Chicken,95,Perth,Afternoon
Carrot,61,Canberra,Morning
Banana,33,Perth,Morning
Carrot,83,Brisbane,Afternoon
Chicken,47,Melbourne,Afternoon
Carrot,61,Sydney,Afternoon
Shampoo,100,Sydney,Afternoon
Orange,93,Melbourne,Afternoon
Cookie,79,Melbourne,Afternoon
Carrot,62,Sydney,Afternoon
Carrot,9,Perth,Morning
Cookie,36,Perth,Afternoon
Shampoo,51,Melbourne,Morning
Carrot,26,Brisbane,Morning
Shampoo,42,Canberra,Afternoon
Fish,16,Brisbane,Morning
Banana,40,Melbourne,Morning
Orange,16,Melbourne,Morning
Orange,36,Sydney,Afternoon
Shampoo,47,Sydney,Afternoon
Orange,11,Canberra,Afternoon
Tomato,12,Melbourne,Morning
Orange,71,Sydney,Afternoon
Carrot,74,Sydney,Morning
Chicken,66,Canberra,Morning
Cookie,63,Sydney,Morning
Tomato,40,Brisbane,Morning
Tomato,19,Brisbane,Morning
Pie,14,Sydney,Morning
Pie,47,Melbourne,Afternoon
Orange,31,Sydney,Morning
Fish,49,Perth,Afternoon
Pie,52,Brisbane,Afternoon
Pie,80,Melbourne,Afternoon
Orange,87,Brisbane,Afternoon
Fish,27,Canberra,Afternoon
Fish,15,Brisbane,Afternoon
Carrot,47,Brisbane,Morning
Carrot,80,Canberra,Morning
Chicken,44,Perth,Morning
Fish,74,Perth,Afternoon
Banana,91,Melbourne,Morning
Chicken,66,Canberra,Afternoon
Pie,64,Melbourne,Afternoon
Fish,52,Brisbane,Morning
Tomato,94,Perth,Morning
Chicken,56,Brisbane,Afternoon
Tomato,78,Canberra,Afternoon
Shampoo,35,Canberra,Afternoon
Tomato,68,Sydney,Afternoon
Pie,39,Sydney,Afternoon
Soap,35,Melbourne,Afternoon
Fish,80,Perth,Morning
Banana,54,Sydney,Morning
Shampoo,8,Canberra,Afternoon
Soap,61,Brisbane,Morning
Banana,17,Canberra,Morning
Cookie,51,Melbourne,Morning
Tomato,24,Canberra,Morning
Pie,71,Perth,Morning
Soap,77,Perth,Afternoon
Shampoo,68,Sydney,Afternoon
Chicken,98,Brisbane,Afternoon
Carrot,11,Perth,Morning
Orange,88,Sydney,Morning
Carrot,90,Sydney,Morning
Carrot,98,Perth,Afternoon
Fish,31,Sydney,Afternoon
Cookie,96,Canberra,Afternoon
Orange,52,Brisbane,Afternoon
Soap,43,Perth,Morning
Chicken,46,Sydney,Afternoon
Shampoo,92,Sydney,Afternoon
Cookie,46,Perth,Morning
Pie,39,Perth,Afternoon
Soap,62,Canberra,Morning
Shampoo,39,Canberra,Afternoon
Pie,16,Melbourne,Morning
Fish,31,Perth,Afternoon
Pie,47,Melbourne,Afternoon
Orange,24,Canberra,Afternoon
Fish,79,Perth,Morning
Banana,51,Brisbane,Afternoon
Cookie,38,Melbourne,Afternoon
Chicken,11,Sydney,Afternoon
Banana,83,Melbourne,Morning
Orange,89,Perth,Afternoon
Shampoo,95,Melbourne,Morning
Carrot,19,Canberra,Afternoon
Pie,34,Brisbane,Morning
Orange,28,Perth,Afternoon
Chicken,27,Melbourne,Morning
Carrot,19,Brisbane,Afternoon
Banana,100,Melbourne,Morning
Soap,61,Sydney,Morning
Tomato,33,Perth,Morning
Carrot,70,Sydney,Morning
Pie,58,Sydney,Afternoon
Tomato,11,Perth,Morning
Shampoo,61,Brisbane,Morning
Cookie,91,Canberra,Afternoon
Banana,25,Melbourne,Morning
Pie,27,Sydney,Morning
Carrot,94,Sydney,Afternoon
Tomato,87,Melbourne,Afternoon
Orange,60,Perth,Afternoon
Soap,76,Melbourne,Morning
Shampoo,93,Melbourne,Afternoon
Shampoo,42,Melbourne,Afternoon
Chicken,92,Sydney,Afternoon
Fish,59,Sydney,Morning
Carrot,19,Melbourne,Afternoon
Soap,46,Sydney,Morning
Shampoo,14,Perth,Afternoon
Fish,57,Sydney,Afternoon
Fish,100,Canberra,Morning
Carrot,98,Perth,Morning
Banana,13,Melbourne,Morning
Orange,45,Melbourne,Afternoon
Chicken,65,Perth,Morning
Fish,52,Melbourne,Morning
Orange,58,Sydney,Morning
Chicken,57,Brisbane,Afternoon
Pie,59,Brisbane,Morning
Carrot,31,Sydney,Morning
Chicken,28,Sydney,Morning
Chicken,62,Melbourne,Afternoon
Fish,92,Sydney,Morning
Tomato,28,Brisbane,Morning
Banana,31,Sydney,Morning
Pie,49,Perth,Afternoon
Carrot,87,Brisbane,Morning
Cookie,78,Perth,Morning
Shampoo,78,Canberra,Afternoon
Carrot,35,Brisbane,Morning
Orange,47,Brisbane,Afternoon
Soap,41,Sydney,Afternoon
Fish,56,Perth,Afternoon
Tomato,98,Melbourne,Afternoon
Soap,58,Perth,Afternoon
Soap,14,Brisbane,Afternoon
Orange,65,Canberra,Afternoon
Cookie,70,Melbourne,Morning
Fish,98,Brisbane,Morning
Chicken,65,Sydney,Afternoon
Soap,71,Canberra,Morning
Chicken,22,Perth,Morning
Shampoo,43,Canberra,Afternoon
Soap,10,Canberra,Afternoon
Orange,20,Brisbane,Morning
Tomato,59,Canberra,Morning
Tomato,81,Canberra,Afternoon
Pie,25,Brisbane,Afternoon
Carrot,53,Canberra,Morning
Orange,88,Brisbane,Morning
Shampoo,27,Canberra,Morning
Carrot,33,Brisbane,Morning
Cookie,52,Brisbane,Morning
Soap,32,Sydney,Afternoon
Carrot,20,Perth,Afternoon
Soap,31,Melbourne,Morning
Soap,30,Melbourne,Afternoon
Shampoo,59,Canberra,Morning
Shampoo,6,Perth,Afternoon
Orange,10,Sydney,Afternoon
Tomato,23,Sydney,Afternoon
Orange,98,Perth,Afternoon
Carrot,12,Brisbane,Morning
Banana,56,Canberra,Morning
Soap,86,Perth,Morning
Chicken,48,Sydney,Morning
Chicken,67,Melbourne,Morning
Soap,15,Sydney,Morning
Chicken,92,Canberra,Afternoon
Shampoo,94,Melbourne,Afternoon
Banana,75,Canberra,Afternoon
Cookie,46,Perth,Afternoon
Soap,80,Melbourne,Morning
Orange,18,Sydney,Morning
Fish,9,Canberra,Morning
Carrot,52,Brisbane,Morning
Tomato,67,Perth,Morning
Fish,60,Perth,Morning
Orange,64,Canberra,Afternoon
Soap,47,Brisbane,Morning
Cookie,42,Perth,Afternoon
Cookie,29,Canberra,Afternoon
Soap,32,Perth,Afternoon
Carrot,58,Brisbane,Afternoon
Shampoo,94,Perth,Morning
Shampoo,61,Melbourne,Afternoon
Chicken,18,Perth,Afternoon
Pie,64,Canberra,Afternoon
Banana,53,Sydney,Morning
Cookie,23,Brisbane,Afternoon
Orange,10,Perth,Morning
Banana,38,Canberra,Afternoon
Cookie,97,Sydney,Afternoon
Banana,49,Brisbane,Morning
Pie,66,Melbourne,Morning
Tomato,74,Brisbane,Morning
Shampoo,40,Sydney,Morning
Shampoo,93,Melbourne,Morning
Chicken,8,Canberra,Morning
Pie,48,Brisbane,Afternoon
Chicken,66,Canberra,Afternoon
Orange,58,Perth,Morning
Fish,56,Perth,Afternoon
Pie,53,Sydney,Afternoon
Soap,84,Melbourne,Afternoon
Carrot,8,Brisbane,Afternoon
Tomato,95,Perth,Morning
Cookie,87,Sydney,Afternoon
Banana,74,Brisbane,Morning
Orange,42,Perth,Afternoon
Shampoo,67,Brisbane,Morning
Carrot,58,Melbourne,Morning
Cookie,13,Brisbane,Morning
Cookie,40,Canberra,Morning
Tomato,99,Perth,Morning
Orange,61,Canberra,Afternoon
Carrot,80,Perth,Afternoon
Orange,34,Melbourne,Afternoon
Shampoo,81,Canberra,Morning
Shampoo,38,Sydney,Morning
Banana,14,Perth,Morning
Shampoo,71,Canberra,Afternoon
Cookie,92,Melbourne,Morning
Orange,60,Melbourne,Afternoon
Tomato,66,Canberra,Morning
Orange,69,Sydney,Afternoon
Chicken,24,Canberra,Afternoon
Banana,57,Canberra,Afternoon
Shampoo,6,Perth,Morning
Fish,27,Perth,Afternoon
Soap,20,Sydney,Afternoon
Shampoo,55,Perth,Afternoon
Cookie,46,Brisbane,Afternoon
Pie,45,Sydney,Afternoon
Banana,80,Perth,Afternoon
Cookie,88,Brisbane,Afternoon
Pie,32,Perth,Afternoon
Orange,99,Perth,Morning
Cookie,87,Sydney,Afternoon
Tomato,83,Perth,Afternoon
Fish,89,Canberra,Afternoon
Shampoo,46,Melbourne,Morning
Chicken,67,Canberra,Afternoon
Soap,81,Melbourne,Afternoon
Banana,41,Perth,Morning
Carrot,54,Canberra,Afternoon
Cookie,54,Canberra,Afternoon
Fish,84,Canberra,Morning
Fish,69,Canberra,Afternoon
Pie,55,Brisbane,Morning
Tomato,25,Canberra,Afternoon
Cookie,82,Brisbane,Morning
Carrot,88,Melbourne,Morning
Chicken,25,Perth,Morning
Carrot,94,Brisbane,Morning
Pie,31,Canberra,Afternoon
Pie,73,Perth,Afternoon
Orange,38,Melbourne,Afternoon
Tomato,59,Perth,Morning
Carrot,85,Sydney,Morning
Soap,92,Canberra,Morning
Shampoo,92,Canberra,Morning
Fish,57,Sydney,Afternoon
Soap,14,Melbourne,Afternoon
Shampoo,76,Sydney,Afternoon
Orange,84,Canberra,Afternoon
Shampoo,80,Brisbane,Morning
Carrot,73,Perth,Afternoon
Tomato,20,Canberra,Morning
Soap,37,Canberra,Morning
Soap,77,Sydney,Morning
Orange,29,Perth,Morning
Orange,100,Melbourne,Morning
Soap,96,Sydney,Afternoon
Chicken,69,Sydney,Afternoon
Chicken,18,Canberra,Afternoon
Orange,34,Sydney,Afternoon
Pie,64,Sydney,Morning
Soap,78,Perth,Morning
Pie,70,Perth,Afternoon
Pie,34,Perth,Morning
Cookie,28,Sydney,Morning
Tomato,66,Sydney,Afternoon
Fish,86,Sydney,Morning
Soap,79,Melbourne,Morning
Orange,11,Brisbane,Morning
Pie,80,Sydney,Afternoon
Soap,67,Brisbane,Afternoon
Shampoo,49,Melbourne,Morning
Shampoo,25,Perth,Afternoon
Carrot,17,Melbourne,Morning
Soap,32,Brisbane,Morning
Tomato,22,Brisbane,Morning
Fish,80,Canberra,Afternoon
Pie,41,Melbourne,Morning
Cookie,66,Sydney,Morning
Carrot,60,Canberra,Afternoon
Orange,88,Canberra,Afternoon
Soap,35,Brisbane,Afternoon
Pie,46,Sydney,Afternoon
Chicken,100,Perth,Afternoon
Orange,16,Melbourne,Afternoon
Shampoo,35,Canberra,Morning
Chicken,81,Melbourne,Afternoon
Pie,26,Canberra,Morning
Chicken,10,Melbourne,Morning
Chicken,38,Sydney,Morning
Soap,45,Sydney,Afternoon
Carrot,32,Canberra,Morning
Cookie,39,Melbourne,Afternoon
Banana,39,Melbourne,Morning
Chicken,89,Perth,Afternoon
Tomato,28,Sydney,Morning
Pie,32,Sydney,Afternoon
Fish,58,Sydney,Morning
Orange,30,Perth,Afternoon
Chicken,19,Melbourne,Morning
Banana,19,Brisbane,Afternoon
Fish,51,Melbourne,Afternoon
Soap,18,Perth,Afternoon
Carrot,20,Melbourne,Morning
Banana,63,Melbourne,Afternoon
Chicken,56,Canberra,Afternoon
Shampoo,13,Canberra,Morning
Carrot,70,Perth,Afternoon
Tomato,67,Canberra,Afternoon
Soap,13,Canberra,Afternoon
Cookie,41,Melbourne,Afternoon
Tomato,65,Melbourne,Afternoon
Tomato,79,Perth,Afternoon
Soap,59,Sydney,Afternoon
Cookie,24,Sydney,Afternoon
Shampoo,43,Brisbane,Afternoon
Pie,76,Brisbane,Afternoon
Orange,68,Melbourne,Afternoon
Soap,22,Melbourne,Afternoon
Chicken,77,Perth,Afternoon
Pie,29,Perth,Afternoon
Banana,91,Sydney,Afternoon
Banana,80,Brisbane,Afternoon
Fish,96,Melbourne,Morning
Soap,12,Sydney,Afternoon
Carrot,47,Canberra,Morning
Chicken,42,Perth,Afternoon
Soap,89,Melbourne,Afternoon
Cookie,8,Canberra,Morning
Carrot,66,Perth,Morning
Tomato,21,Brisbane,Morning
Tomato,57,Brisbane,Morning
Banana,98,Sydney,Morning
Orange,35,Canberra,Morning
Orange,24,Melbourne,Afternoon
Carrot,7,Perth,Afternoon
Pie,98,Melbourne,Afternoon
Fish,85,Melbourne,Morning
Carrot,39,Melbourne,Morning
Chicken,19,Canberra,Afternoon
Soap,88,Melbourne,Afternoon
Tomato,80,Sydney,Afternoon
Cookie,47,Sydney,Morning
Cookie,13,Brisbane,Afternoon
Carrot,95,Sydney,Afternoon
Cookie,52,Sydney,Afternoon
Carrot,71,Melbourne,Afternoon
Chicken,25,Perth,Morning
Orange,53,Canberra,Morning
Banana,66,Sydney,Afternoon
Tomato,94,Perth,Afternoon
Pie,72,Brisbane,Afternoon
Carrot,57,Perth,Morning
Cookie,14,Perth,Morning
Tomato,50,Sydney,Morning
Shampoo,27,Sydney,Morning
Carrot,71,Melbourne,Afternoon
Chicken,77,Canberra,Afternoon
Shampoo,45,Canberra,Morning
Orange,61,Perth,Afternoon
Banana,82,Perth,Afternoon
Chicken,7,Canberra,Afternoon
Chicken,48,Canberra,Morning
Soap,53,Brisbane,Afternoon
Fish,54,Canberra,Afternoon
Soap,21,Brisbane,Afternoon
Pie,51,Melbourne,Morning
Pie,98,Perth,Afternoon
Pie,93,Brisbane,Morning
Carrot,6,Melbourne,Afternoon
Chicken,49,Perth,Afternoon
Cookie,50,Sydney,Morning
Pie,99,Canberra,Afternoon
Cookie,42,Melbourne,Afternoon
Pie,80,Canberra,Afternoon
Shampoo,51,Sydney,Morning
Carrot,40,Melbourne,Morning
Carrot,93,Sydney,Afternoon
Chicken,32,Brisbane,Morning
Soap,71,Sydney,Morning
Banana,14,Perth,Morning
Cookie,9,Sydney,Afternoon
Cookie,60,Canberra,Morning
Chicken,81,Canberra,Afternoon
Pie,37,Sydney,Morning
Fish,58,Perth,Afternoon
Chicken,71,Canberra,Morning
Banana,23,Melbourne,Afternoon
Chicken,22,Canberra,Afternoon
Tomato,67,Brisbane,Afternoon
Carrot,40,Melbourne,Morning
Chicken,24,Melbourne,Afternoon
Fish,51,Melbourne,Afternoon
Fish,8,Melbourne,Morning
Fish,48,Canberra,Morning
Shampoo,55,Melbourne,Afternoon
Tomato,60,Canberra,Afternoon
Banana,19,Melbourne,Morning
Pie,39,Sydney,Afternoon
Tomato,65,Perth,Afternoon
Cookie,8,Sydney,Afternoon
Shampoo,47,Sydney,Afternoon
Pie,44,Brisbane,Morning
Carrot,26,Melbourne,Morning
Chicken,57,Sydney,Morning
Cookie,44,Brisbane,Morning
Pie,23,Sydney,Morning
Shampoo,51,Canberra,Afternoon
Shampoo,51,Brisbane,Afternoon
Chicken,21,Sydney,Morning
Cookie,97,Brisbane,Afternoon
Chicken,62,Sydney,Morning
Chicken,76,Sydney,Afternoon
Shampoo,18,Melbourne,Afternoon
Carrot,87,Melbourne,Afternoon
Banana,29,Canberra,Morning
Carrot,27,Brisbane,Morning
Cookie,16,Sydney,Morning
Soap,51,Sydney,Morning
Carrot,59,Canberra,Afternoon
Tomato,43,Melbourne,Morning
Shampoo,81,Brisbane,Afternoon
Soap,92,Brisbane,Morning
Fish,55,Sydney,Morning
Fish,69,Perth,Morning
Soap,54,Canberra,Morning
Orange,50,Sydney,Afternoon
Fish,26,Brisbane,Morning
Cookie,68,Sydney,Morning
Banana,77,Sydney,Afternoon
Chicken,86,Sydney,Afternoon
Tomato,94,Perth,Afternoon
Orange,59,Brisbane,Morning
Tomato,18,Canberra,Morning
Banana,37,Perth,Afternoon
Pie,98,Canberra,Afternoon
Carrot,22,Perth,Afternoon
Chicken,97,Sydney,Morning
Carrot,83,Melbourne,Morning
Fish,82,Brisbane,Morning
Carrot,39,Canberra,Afternoon
Chicken,12,Sydney,Afternoon
Banana,19,Sydney,Morning
Banana,37,Perth,Afternoon
Shampoo,65,Brisbane,Morning
Fish,77,Canberra,Morning
Orange,97,Brisbane,Afternoon
Tomato,79,Brisbane,Morning
Soap,37,Sydney,Afternoon
Banana,68,Melbourne,Morning
Pie,17,Brisbane,Afternoon
Banana,40,Canberra,Afternoon
Shampoo,85,Canberra,Afternoon
Banana,48,Perth,Morning
Chicken,34,Perth,Morning
Pie,43,Canberra,Morning
Banana,52,Sydney,Afternoon
Banana,77,Perth,Morning
Shampoo,93,Canberra,Morning
Fish,6,Sydney,Morning
Shampoo,88,Sydney,Afternoon
Banana,53,Melbourne,Afternoon
Fish,81,Brisbane,Afternoon
Pie,47,Sydney,Morning
Pie,51,Sydney,Afternoon
Cookie,88,Brisbane,Morning
Fish,46,Canberra,Morning
Chicken,18,Melbourne,Morning
Cookie,67,Canberra,Afternoon
Orange,27,Brisbane,Afternoon
Orange,42,Brisbane,Afternoon
Carrot,53,Canberra,Morning
Chicken,71,Melbourne,Afternoon
Orange,53,Perth,Afternoon
Pie,61,Melbourne,Morning
Cookie,83,Brisbane,Morning
Cookie,91,Brisbane,Morning
Shampoo,33,Sydney,Morning
Shampoo,17,Sydney,Morning
Shampoo,84,Brisbane,Afternoon
Pie,98,Melbourne,Afternoon
Pie,76,Melbourne,Morning
Fish,58,Sydney,Afternoon
Fish,95,Sydney,Afternoon
Banana,62,Perth,Afternoon
Cookie,31,Brisbane,Morning
Carrot,30,Canberra,Afternoon
Tomato,23,Perth,Afternoon
Soap,28,Melbourne,Morning
Pie,48,Perth,Afternoon
Tomato,80,Sydney,Afternoon
Banana,84,Sydney,Morning
Orange,5,Canberra,Morning
Banana,67,Canberra,Morning
Tomato,94,Perth,Morning
Carrot,51,Melbourne,Afternoon
Fish,58,Canberra,Afternoon
Tomato,30,Melbourne,Afternoon
Carrot,51,Sydney,Afternoon
Shampoo,96,Sydney,Afternoon
Orange,98,Perth,Morning
Cookie,45,Brisbane,Morning
Fish,44,Perth,Morning
Orange,41,Brisbane,Afternoon
Tomato,26,Canberra,Afternoon
Tomato,99,Brisbane,Morning
Soap,59,Canberra,Afternoon
Orange,23,Melbourne,Morning
Cookie,24,Perth,Morning
Tomato,69,Sydney,Morning
Banana,88,Sydney,Morning
Banana,97,Brisbane,Morning
Orange,31,Canberra,Morning
Cookie,37,Melbourne,Afternoon
Shampoo,50,Sydney,Morning
Banana,29,Brisbane,Afternoon
Shampoo,27,Sydney,Morning
Soap,48,Canberra,Morning
Shampoo,40,Canberra,Morning
Chicken,40,Perth,Morning
Tomato,71,Sydney,Afternoon
Fish,16,Sydney,Morning
Pie,55,Melbourne,Afternoon
Tomato,94,Canberra,Morning
Fish,24,Canberra,Morning
Carrot,58,Brisbane,Afternoon
Orange,97,Brisbane,Morning
Chicken,99,Brisbane,Afternoon
Pie,80,Melbourne,Morning
Carrot,95,Perth,Morning
Banana,54,Brisbane,Afternoon
Carrot,94,Canberra,Morning
Banana,98,Brisbane,Morning
Chicken,100,Sydney,Morning
Pie,90,Brisbane,Morning
Tomato,30,Brisbane,Morning
Pie,8,Brisbane,Morning
Fish,74,Brisbane,Morning
Soap,12,Sydney,Afternoon
Banana,36,Sydney,Afternoon
Fish,65,Canberra,Afternoon
Soap,22,Sydney,Afternoon
Orange,51,Melbourne,Afternoon
Carrot,54,Melbourne,Afternoon
Carrot,52,Brisbane,Morning
Chicken,85,Brisbane,Morning
Banana,85,Sydney,Afternoon
Tomato,90,Sydney,Morning
Chicken,56,Canberra,Morning
Carrot,28,Brisbane,Morning
Chicken,13,Sydney,Afternoon
Banana,42,Melbourne,Morning
Pie,20,Sydney,Morning
Banana,53,Brisbane,Afternoon
Pie,72,Brisbane,Morning
Orange,23,Canberra,Afternoon
Chicken,51,Melbourne,Morning
Chicken,84,Brisbane,Morning
Orange,14,Melbourne,Morning
Chicken,83,Brisbane,Afternoon
Chicken,71,Melbourne,Morning
Soap,58,Melbourne,Morning
Pie,5,Sydney,Afternoon
Pie,48,Perth,Morning
Orange,72,Brisbane,Morning
Carrot,77,Canberra,Morning
Tomato,80,Brisbane,Morning
Shampoo,57,Canberra,Morning
Tomato,84,Perth,Morning
Carrot,40,Sydney,Morning
Fish,66,Canberra,Morning
Tomato,15,Perth,Morning
Carrot,82,Perth,Morning
Banana,95,Perth,Morning
Soap,97,Sydney,Morning
Banana,51,Perth,Afternoon
Orange,97,Perth,Afternoon
Fish,83,Canberra,Morning
Chicken,91,Canberra,Afternoon
Shampoo,21,Canberra,Morning
Banana,17,Perth,Morning
Orange,81,Canberra,Afternoon
Shampoo,87,Melbourne,Morning
Cookie,49,Canberra,Afternoon
Orange,64,Sydney,Afternoon
Soap,27,Canberra,Morning
Tomato,97,Brisbane,Morning
Shampoo,20,Melbourne,Afternoon
Fish,61,Melbourne,Morning
Orange,67,Brisbane,Morning
Cookie,19,Perth,Afternoon
Carrot,100,Sydney,Morning
Fish,29,Perth,Morning
Shampoo,54,Sydney,Morning
Carrot,97,Sydney,Afternoon
Cookie,58,Perth,Afternoon
Fish,81,Sydney,Morning
Tomato,25,Canberra,Afternoon
Tomato,45,Brisbane,Morning
Cookie,84,Sydney,Morning
Carrot,100,Brisbane,Afternoon
Cookie,51,Sydney,Morning
Orange,22,Sydney,Afternoon
Orange,99,Brisbane,Morning
Pie,41,Brisbane,Afternoon
Chicken,42,Perth,Morning
Chicken,98,Perth,Afternoon
Chicken,26,Sydney,Morning
Chicken,83,Canberra,Morning
Cookie,97,Canberra,Afternoon
Pie,96,Sydney,Afternoon
Orange,70,Sydney,Afternoon
Shampoo,93,Melbourne,Afternoon
Tomato,14,Perth,Morning
Carrot,57,Melbourne,Afternoon
Shampoo,85,Sydney,Afternoon
Pie,15,Melbourne,Morning
Cookie,22,Canberra,Afternoon
Cookie,15,Perth,Afternoon
Cookie,73,Perth,Morning
Carrot,28,Brisbane,Morning
Carrot,58,Perth,Afternoon
Soap,6,Canberra,Afternoon
Fish,6,Brisbane,Afternoon
Tomato,35,Sydney,Morning
Chicken,7,Melbourne,Afternoon
Chicken,87,Sydney,Afternoon
Carrot,67,Perth,Morning
Carrot,71,Brisbane,Morning
Pie,59,Sydney,Morning
Soap,17,Canberra,Afternoon
Cookie,12,Melbourne,Morning
Carrot,90,Brisbane,Afternoon
Chicken,13,Brisbane,Morning
Cookie,9,Sydney,Afternoon
Fish,32,Brisbane,Afternoon
Chicken,13,Melbourne,Morning
Tomato,69,Brisbane,Morning
Tomato,67,Brisbane,Morning
Tomato,68,Canberra,Morning
Cookie,10,Canberra,Morning
Shampoo,32,Sydney,Afternoon
Tomato,68,Sydney,Morning
Banana,74,Brisbane,Afternoon
Banana,19,Melbourne,Morning
Banana,42,Melbourne,Afternoon
