customer,age,gender,salary,shirt_size,location,marital_status,transport,education
20391,52,Male,53545,L,Perth,Divorced,Car,Bachelor
20392,20,Male,63594,M,Perth,Divorced,Bicycle,Bachelor
20393,60,Female,91608,S,Sydney,Divorced,Bicycle,Masters
20394,44,Male,50153,M,Melbourne,Married,Train,Bachelor
20395,34,Male,63658,L,Brisbane,Single,Bus,Masters
20396,50,Male,98047,M,Perth,Divorced,Bicycle,Secondary
20397,32,Male,13345,S,Sydney,Single,Bus,PhD
20398,31,Female,56791,L,Sydney,Married,Train,PhD
20399,20,Male,73173,S,Brisbane,Single,Bus,Secondary
20400,57,Female,44257,M,Sydney,Married,Bicycle,Secondary
20401,45,Female,81141,S,Brisbane,Married,Bus,Bachelor
20402,53,Female,68816,S,Melbourne,Single,Car,Secondary
20403,29,Female,10127,S,Sydney,Single,Train,Masters
20404,18,Male,63793,M,Perth,Married,Train,Bachelor
20405,32,Male,43073,L,Sydney,Married,Train,Secondary
20406,34,Male,82233,M,Melbourne,Married,Bicycle,Secondary
20407,42,Female,81263,M,Sydney,Divorced,Bus,PhD
20408,29,Male,66307,L,Perth,Divorced,Car,Masters
20409,49,Male,21925,S,Sydney,Married,Bus,Secondary
20410,59,Male,86180,L,Brisbane,Divorced,Car,Secondary
20411,22,Female,84803,M,Perth,Married,Bicycle,Secondary
20412,31,Male,75245,M,Perth,Divorced,Bicycle,Bachelor
20413,22,Male,90217,S,Perth,Divorced,Bus,Masters
20414,45,Female,70346,M,Brisbane,Married,Bicycle,PhD
20415,58,Female,14566,M,Sydney,Single,Train,Masters
20416,45,Female,91301,S,Brisbane,Married,Bicycle,Secondary
20417,50,Female,28854,S,Melbourne,Single,Car,Bachelor
20418,39,Male,75180,L,Sydney,Single,Car,PhD
20419,41,Male,87926,M,Sydney,Single,Train,PhD
20420,22,Female,37478,L,Melbourne,Single,Bus,Masters
20421,28,Male,48466,S,Perth,Married,Car,PhD
20422,32,Female,42869,L,Brisbane,Single,Bus,Secondary
20423,51,Male,76388,S,Melbourne,Single,Car,PhD
20424,54,Male,92207,M,Perth,Single,Train,Secondary
20425,36,Female,97197,S,Perth,Divorced,Train,Secondary
20426,51,Female,22400,S,Sydney,Married,Bicycle,PhD
20427,37,Male,79985,L,Brisbane,Single,Car,Secondary
20428,58,Female,63881,L,Sydney,Married,Bicycle,Masters
20429,27,Female,31798,S,Sydney,Single,Train,Bachelor
20430,32,Male,32795,M,Perth,Single,Car,Masters
20431,35,Male,47449,L,Melbourne,Single,Car,Secondary
20432,50,Female,41594,M,Sydney,Single,Train,Bachelor
20433,27,Female,80835,M,Brisbane,Divorced,Bus,Bachelor
20434,26,Female,26107,M,Perth,Divorced,Train,Secondary
20435,59,Male,50916,S,Melbourne,Single,Bicycle,PhD
20436,43,Male,67191,S,Melbourne,Married,Car,Bachelor
20437,40,Male,53647,S,Sydney,Single,Bicycle,Secondary
20438,35,Male,48040,S,Sydney,Single,Bicycle,Masters
20439,30,Female,74145,L,Perth,Married,Bicycle,Secondary
20440,45,Male,82028,S,Melbourne,Divorced,Bicycle,Bachelor
20441,45,Male,44406,L,Perth,Single,Bus,Masters
20442,34,Male,32549,L,Perth,Single,Train,PhD
20443,29,Female,84748,M,Perth,Divorced,Bicycle,PhD
20444,41,Male,30839,M,Sydney,Single,Train,PhD
20445,44,Female,74910,M,Brisbane,Married,Car,Bachelor
20446,40,Male,95843,S,Perth,Divorced,Bicycle,Masters
20447,19,Male,99036,S,Brisbane,Single,Train,PhD
20448,46,Male,58567,L,Melbourne,Single,Bicycle,Bachelor
20449,59,Male,25908,L,Brisbane,Single,Bus,Secondary
20450,23,Male,98503,L,Brisbane,Single,Train,Masters
20451,33,Female,72937,S,Melbourne,Divorced,Bicycle,Masters
20452,24,Male,78222,L,Brisbane,Married,Car,PhD
20453,48,Female,18131,L,Brisbane,Married,Car,Bachelor
20454,38,Female,69811,S,Sydney,Divorced,Train,Bachelor
20455,50,Female,37170,S,Melbourne,Single,Train,PhD
20456,55,Female,97353,L,Sydney,Divorced,Car,Secondary
20457,48,Male,82453,M,Brisbane,Divorced,Train,Masters
20458,37,Female,55645,L,Sydney,Divorced,Car,PhD
20459,50,Male,23287,M,Melbourne,Married,Car,Secondary
20460,20,Male,18805,S,Perth,Divorced,Bus,Bachelor
20461,46,Female,49309,L,Perth,Married,Car,Secondary
20462,26,Female,50229,L,Perth,Married,Car,PhD
20463,42,Female,89027,S,Brisbane,Divorced,Bicycle,Secondary
20464,55,Female,36080,S,Melbourne,Divorced,Bicycle,Secondary
20465,60,Female,76747,L,Melbourne,Divorced,Bus,PhD
20466,43,Female,14461,S,Brisbane,Married,Car,Masters
20467,51,Female,59478,L,Sydney,Divorced,Car,Bachelor
20468,56,Male,63148,S,Brisbane,Divorced,Bicycle,Bachelor
20469,29,Female,52343,S,Melbourne,Married,Car,Bachelor
20470,56,Female,10562,S,Melbourne,Single,Bicycle,Masters
20471,41,Male,53624,L,Perth,Single,Bicycle,Secondary
20472,23,Male,63654,L,Melbourne,Divorced,Train,PhD
20473,59,Female,31747,M,Perth,Divorced,Bicycle,PhD
20474,55,Female,89781,L,Melbourne,Single,Train,Bachelor
20475,19,Female,81631,L,Sydney,Divorced,Bicycle,PhD
20476,57,Female,49854,S,Sydney,Divorced,Car,Bachelor
20477,54,Female,24979,M,Melbourne,Divorced,Train,Secondary
20478,58,Female,58298,M,Sydney,Married,Train,PhD
20479,55,Male,36332,L,Melbourne,Married,Bicycle,PhD
20480,40,Female,50107,S,Sydney,Married,Train,PhD
20481,50,Female,17781,M,Melbourne,Divorced,Bicycle,Secondary
20482,48,Female,89635,M,Brisbane,Single,Car,Secondary
20483,44,Female,23875,S,Sydney,Single,Bus,Masters
20484,44,Female,73119,L,Perth,Single,Bus,Bachelor
20485,42,Female,96430,S,Perth,Married,Bicycle,Masters
20486,33,Female,87772,L,Perth,Married,Car,PhD
20487,45,Male,72075,L,Melbourne,Divorced,Bicycle,Secondary
20488,21,Female,88378,L,Perth,Married,Bicycle,Bachelor
20489,41,Female,57177,M,Melbourne,Divorced,Bicycle,PhD
20490,39,Male,77943,L,Sydney,Divorced,Bus,PhD
20491,35,Male,56190,S,Brisbane,Single,Train,Masters
20492,35,Female,60126,S,Brisbane,Divorced,Car,Bachelor
20493,50,Female,99387,M,Melbourne,Single,Train,PhD
20494,50,Male,55066,L,Brisbane,Divorced,Bus,Bachelor
20495,39,Male,98405,S,Melbourne,Married,Car,Masters
20496,43,Male,54510,S,Sydney,Single,Bicycle,Secondary
20497,33,Female,80519,L,Sydney,Divorced,Car,Bachelor
20498,48,Female,33955,M,Sydney,Divorced,Bicycle,PhD
20499,19,Male,61311,L,Sydney,Married,Bus,Masters
20500,20,Female,40382,M,Perth,Married,Train,Secondary
20501,20,Male,58837,S,Perth,Single,Train,Secondary
20502,24,Male,11627,L,Melbourne,Married,Bicycle,Masters
20503,38,Female,86016,M,Melbourne,Married,Car,PhD
20504,39,Female,78568,L,Perth,Divorced,Car,PhD
20505,55,Female,31205,M,Perth,Married,Car,Secondary
20506,41,Male,72923,M,Perth,Married,Train,Masters
20507,39,Male,42387,S,Perth,Married,Car,Secondary
20508,54,Male,39051,L,Sydney,Divorced,Bicycle,PhD
20509,52,Female,39855,S,Sydney,Single,Train,Masters
20510,59,Female,85354,M,Perth,Married,Car,PhD
20511,44,Male,27080,M,Melbourne,Single,Bus,Masters
20512,32,Male,22116,S,Perth,Single,Car,PhD
20513,24,Female,53011,S,Melbourne,Married,Car,Bachelor
20514,60,Female,85933,S,Brisbane,Single,Bus,Masters
20515,35,Female,79845,M,Melbourne,Married,Bus,Secondary
20516,49,Female,76286,L,Sydney,Divorced,Bicycle,PhD
20517,44,Male,27381,M,Brisbane,Divorced,Bus,Masters
20518,33,Male,72602,L,Brisbane,Single,Car,Secondary
20519,60,Male,16203,S,Brisbane,Married,Bicycle,Secondary
20520,25,Female,83485,S,Sydney,Divorced,Train,PhD
20521,24,Male,68848,M,Perth,Married,Car,PhD
20522,44,Male,94580,M,Sydney,Married,Bus,PhD
20523,60,Male,86682,L,Brisbane,Single,Car,PhD
20524,37,Female,25838,M,Perth,Single,Bus,PhD
20525,26,Female,62902,M,Brisbane,Single,Train,Secondary
20526,51,Male,81366,M,Brisbane,Single,Train,PhD
20527,19,Male,40649,L,Brisbane,Single,Bicycle,Secondary
20528,29,Female,28439,L,Perth,Single,Bicycle,PhD
20529,59,Female,62997,M,Melbourne,Married,Bicycle,Secondary
20530,44,Male,39048,L,Melbourne,Single,Bus,Bachelor
20531,36,Male,99465,L,Perth,Married,Bicycle,PhD
20532,58,Male,74717,M,Brisbane,Divorced,Bus,Bachelor
20533,27,Female,67899,S,Perth,Divorced,Train,Secondary
20534,49,Female,73237,M,Melbourne,Married,Bus,Bachelor
20535,25,Female,33822,L,Sydney,Married,Bicycle,Masters
20536,41,Male,52312,S,Sydney,Single,Train,Masters
20537,47,Female,50285,L,Sydney,Single,Bus,Bachelor
20538,59,Male,53496,L,Brisbane,Single,Bicycle,PhD
20539,26,Male,35259,M,Sydney,Divorced,Bus,Bachelor
20540,57,Female,62996,S,Sydney,Divorced,Bicycle,Secondary
20541,57,Male,39979,L,Sydney,Divorced,Car,Secondary
20542,59,Male,85258,L,Sydney,Married,Bicycle,Secondary
20543,26,Male,53327,L,Brisbane,Married,Bicycle,Secondary
20544,20,Female,91265,S,Brisbane,Married,Bicycle,Secondary
20545,58,Female,32912,M,Melbourne,Single,Car,Secondary
20546,59,Female,53118,L,Melbourne,Divorced,Car,Secondary
20547,29,Male,94393,M,Sydney,Married,Bus,Masters
20548,19,Male,16856,M,Brisbane,Divorced,Train,Bachelor
20549,55,Female,70908,M,Perth,Divorced,Bus,Secondary
20550,27,Male,60494,S,Melbourne,Single,Car,PhD
20551,25,Female,61215,S,Sydney,Married,Car,PhD
20552,42,Male,43047,S,Perth,Married,Bus,Bachelor
20553,31,Female,91234,S,Perth,Single,Bicycle,Masters
20554,60,Male,46399,S,Melbourne,Divorced,Bus,Bachelor
20555,40,Male,73837,S,Perth,Single,Bicycle,Bachelor
20556,32,Female,93756,L,Brisbane,Married,Car,PhD
20557,39,Male,12275,L,Sydney,Married,Car,PhD
20558,38,Female,62358,S,Brisbane,Single,Bus,Masters
20559,56,Male,47213,M,Perth,Divorced,Car,Masters
20560,25,Male,49271,L,Melbourne,Single,Bus,PhD
20561,28,Female,66466,L,Brisbane,Single,Bicycle,Bachelor
20562,47,Female,19672,S,Melbourne,Divorced,Car,PhD
20563,53,Female,30301,M,Perth,Single,Train,PhD
20564,48,Male,35696,L,Melbourne,Married,Bus,Secondary
20565,44,Female,18914,M,Perth,Single,Train,Bachelor
20566,54,Male,42409,L,Perth,Single,Car,Masters
20567,35,Female,75463,M,Sydney,Divorced,Bicycle,PhD
20568,50,Female,80881,M,Melbourne,Divorced,Train,Bachelor
20569,35,Male,32435,M,Sydney,Single,Bicycle,PhD
20570,21,Female,93943,M,Perth,Single,Bus,Masters
20571,35,Female,52507,M,Sydney,Married,Bus,Masters
20572,58,Female,22991,S,Brisbane,Divorced,Car,Secondary
20573,60,Male,21926,S,Sydney,Single,Car,Masters
20574,55,Female,68157,S,Perth,Single,Train,Bachelor
20575,32,Male,94130,S,Melbourne,Single,Bicycle,Masters
20576,23,Female,11590,L,Brisbane,Divorced,Bus,Secondary
20577,36,Male,91099,S,Brisbane,Married,Bus,PhD
20578,60,Male,33963,M,Melbourne,Single,Bicycle,Secondary
20579,26,Male,88201,S,Brisbane,Divorced,Bicycle,Masters
20580,35,Female,13963,L,Perth,Married,Bicycle,Masters
20581,39,Male,72751,M,Sydney,Divorced,Train,Secondary
20582,45,Male,41659,S,Sydney,Single,Train,PhD
20583,24,Female,95872,S,Sydney,Single,Train,PhD
20584,31,Male,68509,L,Brisbane,Divorced,Car,Bachelor
20585,31,Female,66263,S,Melbourne,Single,Bicycle,PhD
20586,58,Female,65836,L,Sydney,Single,Bicycle,Bachelor
20587,45,Female,58996,S,Brisbane,Single,Bicycle,Secondary
20588,30,Female,34090,S,Brisbane,Single,Car,PhD
20589,23,Male,31882,S,Perth,Divorced,Bus,Secondary
20590,55,Female,64423,S,Melbourne,Divorced,Train,Bachelor
20591,45,Male,49712,L,Melbourne,Divorced,Train,PhD
20592,52,Female,56114,S,Melbourne,Single,Car,Secondary
20593,40,Female,66224,S,Sydney,Single,Car,Masters
20594,21,Male,41074,S,Perth,Divorced,Bus,Bachelor
20595,20,Male,60558,M,Perth,Single,Bicycle,Bachelor
20596,20,Female,99479,M,Melbourne,Single,Train,Masters
20597,37,Female,34607,M,Perth,Single,Train,PhD
20598,34,Female,46875,L,Brisbane,Single,Bus,Bachelor
20599,43,Female,25096,M,Sydney,Married,Train,Secondary
20600,37,Female,25844,S,Perth,Single,Bus,Masters
20601,43,Female,52160,M,Sydney,Single,Train,Masters
20602,31,Female,31661,L,Melbourne,Married,Car,Bachelor
20603,56,Male,26308,L,Melbourne,Single,Bicycle,Bachelor
20604,56,Female,24424,S,Sydney,Married,Car,Secondary
20605,49,Male,44395,M,Melbourne,Married,Bicycle,PhD
20606,53,Male,25175,M,Sydney,Divorced,Train,PhD
20607,26,Female,75776,M,Melbourne,Divorced,Bicycle,Bachelor
20608,48,Male,84937,M,Sydney,Single,Train,PhD
20609,49,Male,27049,S,Perth,Married,Car,Masters
20610,51,Female,46150,S,Sydney,Married,Bus,Secondary
20611,32,Male,38290,L,Perth,Married,Train,Bachelor
20612,51,Male,68516,L,Melbourne,Married,Car,PhD
20613,55,Male,83844,S,Melbourne,Married,Bicycle,Masters
20614,41,Male,32882,S,Melbourne,Single,Bicycle,Secondary
20615,29,Male,48209,L,Sydney,Divorced,Bicycle,Masters
20616,55,Male,94719,L,Brisbane,Single,Train,Secondary
20617,52,Male,46060,L,Brisbane,Single,Train,Bachelor
20618,59,Male,57619,L,Melbourne,Single,Bus,Bachelor
20619,57,Female,77076,S,Perth,Divorced,Bus,Bachelor
20620,51,Male,60251,L,Brisbane,Married,Bus,PhD
20621,47,Male,17086,M,Perth,Divorced,Train,Secondary
20622,58,Female,88124,S,Perth,Divorced,Train,Secondary
20623,57,Female,74486,M,Melbourne,Divorced,Bus,Secondary
20624,23,Male,76567,S,Perth,Divorced,Car,PhD
20625,37,Male,27405,S,Sydney,Divorced,Bicycle,Bachelor
20626,18,Male,65341,L,Sydney,Single,Bus,Bachelor
20627,24,Female,49352,M,Sydney,Married,Bus,Secondary
20628,29,Male,72624,S,Sydney,Divorced,Train,Masters
20629,58,Female,46898,L,Melbourne,Divorced,Bus,Bachelor
20630,48,Male,46934,M,Melbourne,Single,Train,Secondary
20631,35,Male,37616,S,Melbourne,Divorced,Bicycle,PhD
20632,50,Female,63932,M,Brisbane,Married,Bus,PhD
20633,41,Female,56655,M,Sydney,Single,Bus,PhD
20634,51,Male,68387,L,Melbourne,Divorced,Bus,Bachelor
20635,55,Female,46697,L,Brisbane,Single,Bus,Secondary
20636,46,Male,77318,L,Melbourne,Divorced,Bicycle,PhD
20637,37,Female,24738,S,Perth,Single,Car,Masters
20638,57,Female,22124,L,Brisbane,Single,Car,PhD
20639,21,Male,71792,L,Perth,Single,Bicycle,PhD
20640,50,Female,32048,S,Melbourne,Married,Bus,Masters
20641,20,Male,64041,L,Melbourne,Single,Train,Bachelor
20642,43,Male,35996,M,Melbourne,Single,Bicycle,Bachelor
20643,45,Male,98595,M,Sydney,Single,Train,Bachelor
20644,44,Male,77506,L,Melbourne,Divorced,Car,Secondary
20645,38,Male,29984,L,Brisbane,Single,Bicycle,Bachelor
20646,21,Male,29602,S,Melbourne,Single,Bicycle,Masters
20647,42,Male,89554,L,Brisbane,Divorced,Car,Secondary
20648,32,Male,38740,M,Brisbane,Married,Bicycle,Secondary
20649,53,Male,12423,M,Brisbane,Married,Bicycle,Secondary
20650,30,Male,77226,L,Sydney,Single,Train,PhD
20651,27,Male,10877,M,Melbourne,Divorced,Car,Secondary
20652,55,Male,23498,L,Sydney,Divorced,Bus,PhD
20653,24,Male,20929,S,Perth,Single,Bus,Bachelor
20654,52,Female,26111,M,Sydney,Married,Train,PhD
20655,33,Male,50843,S,Brisbane,Married,Bicycle,Secondary
20656,52,Female,53728,M,Brisbane,Single,Bicycle,Bachelor
20657,51,Male,88224,M,Perth,Single,Train,Masters
20658,54,Male,52937,S,Sydney,Divorced,Bus,PhD
20659,54,Female,51071,M,Brisbane,Divorced,Train,PhD
20660,26,Female,74359,S,Perth,Married,Car,Masters
20661,44,Male,76960,S,Sydney,Married,Car,Secondary
20662,20,Female,10063,M,Brisbane,Married,Train,PhD
20663,42,Male,79487,L,Sydney,Married,Bicycle,PhD
20664,35,Female,98467,M,Melbourne,Divorced,Bus,Bachelor
20665,33,Male,96773,L,Brisbane,Married,Car,Bachelor
20666,55,Female,55511,S,Perth,Married,Bicycle,Masters
20667,35,Male,59399,L,Perth,Divorced,Car,Bachelor
20668,41,Male,85337,L,Melbourne,Single,Bus,Secondary
20669,57,Male,75450,L,Sydney,Divorced,Bus,Secondary
20670,38,Male,22277,L,Brisbane,Married,Train,Bachelor
20671,43,Male,70079,L,Melbourne,Married,Bus,Secondary
20672,19,Male,86970,M,Brisbane,Married,Bicycle,Bachelor
20673,39,Male,64266,M,Sydney,Single,Car,Bachelor
20674,34,Male,19045,L,Sydney,Single,Train,Bachelor
20675,23,Male,51089,S,Brisbane,Single,Bus,Bachelor
20676,27,Male,39486,M,Sydney,Married,Bicycle,Secondary
20677,40,Male,40781,L,Melbourne,Divorced,Bus,Secondary
20678,55,Male,13095,S,Melbourne,Divorced,Car,Bachelor
20679,20,Male,20155,S,Brisbane,Married,Car,Masters
20680,41,Female,19063,L,Melbourne,Married,Bicycle,PhD
20681,50,Male,12759,S,Brisbane,Married,Bus,Masters
20682,28,Male,11873,L,Brisbane,Divorced,Train,PhD
20683,27,Female,39511,S,Brisbane,Divorced,Bus,Masters
20684,52,Female,64536,S,Sydney,Single,Bicycle,Masters
20685,44,Female,29889,M,Brisbane,Single,Bicycle,Bachelor
20686,32,Female,59264,L,Perth,Divorced,Bus,Bachelor
20687,41,Male,82971,M,Sydney,Single,Bicycle,Bachelor
20688,30,Female,37985,L,Brisbane,Divorced,Bicycle,PhD
20689,48,Female,97822,S,Perth,Single,Car,PhD
20690,46,Female,57414,L,Sydney,Single,Train,Bachelor
20691,47,Female,89195,L,Brisbane,Married,Train,PhD
20692,39,Female,48249,M,Sydney,Divorced,Bus,Bachelor
20693,59,Male,48409,M,Melbourne,Divorced,Car,Bachelor
20694,43,Female,25946,L,Sydney,Single,Bicycle,Bachelor
20695,60,Female,48754,S,Perth,Married,Bus,PhD
20696,30,Female,95588,L,Perth,Married,Bicycle,Bachelor
20697,47,Female,62201,L,Sydney,Single,Train,PhD
20698,48,Male,37433,M,Perth,Divorced,Bicycle,Secondary
20699,54,Male,81784,M,Brisbane,Single,Bicycle,Secondary
20700,56,Male,67937,S,Brisbane,Divorced,Bus,Secondary
20701,46,Male,30960,M,Sydney,Married,Bicycle,Bachelor
20702,20,Male,88438,M,Perth,Married,Bicycle,Bachelor
20703,21,Female,85417,M,Perth,Single,Train,PhD
20704,52,Female,50476,L,Sydney,Single,Bus,Secondary
20705,18,Female,44460,M,Melbourne,Divorced,Train,Masters
20706,36,Female,88000,M,Perth,Divorced,Car,PhD
20707,48,Male,70055,M,Sydney,Married,Bicycle,PhD
20708,32,Female,29726,S,Melbourne,Married,Train,Bachelor
20709,48,Male,73574,M,Sydney,Married,Train,Secondary
20710,28,Male,57506,S,Perth,Divorced,Car,PhD
20711,36,Female,71141,M,Sydney,Single,Bicycle,Secondary
20712,45,Male,69916,L,Brisbane,Married,Car,Secondary
20713,30,Female,78042,L,Sydney,Single,Train,Masters
20714,21,Female,49498,S,Perth,Married,Bicycle,Secondary
20715,35,Male,53706,M,Perth,Divorced,Car,PhD
20716,58,Female,54123,L,Sydney,Married,Train,PhD
20717,25,Female,92139,M,Melbourne,Single,Bus,Secondary
20718,26,Female,85444,S,Brisbane,Married,Train,PhD
20719,29,Male,29783,L,Perth,Divorced,Car,Secondary
20720,34,Female,35486,S,Sydney,Married,Train,Bachelor
20721,26,Female,56933,S,Melbourne,Married,Car,Secondary
20722,33,Female,69485,S,Perth,Married,Bicycle,Masters
20723,55,Male,76888,M,Perth,Single,Car,Bachelor
20724,35,Female,20205,M,Brisbane,Single,Train,PhD
20725,18,Male,85292,M,Brisbane,Married,Bicycle,Secondary
20726,37,Male,50050,L,Perth,Married,Bus,Bachelor
20727,30,Female,50634,L,Brisbane,Divorced,Car,Masters
20728,39,Female,46502,S,Melbourne,Married,Car,Secondary
20729,42,Male,27224,M,Melbourne,Married,Bus,Masters
20730,25,Male,77927,L,Melbourne,Single,Train,Secondary
20731,31,Female,40973,L,Sydney,Married,Car,Secondary
20732,43,Female,67601,S,Melbourne,Divorced,Bus,PhD
20733,38,Female,69680,L,Melbourne,Divorced,Car,Bachelor
20734,27,Male,91341,S,Melbourne,Single,Train,Secondary
20735,29,Male,46134,S,Melbourne,Single,Bicycle,PhD
20736,43,Female,65190,S,Sydney,Single,Car,Masters
20737,35,Female,61601,S,Melbourne,Married,Bus,PhD
20738,56,Male,45448,S,Sydney,Divorced,Car,Masters
20739,27,Female,62784,L,Brisbane,Single,Car,Secondary
20740,20,Male,26871,M,Brisbane,Married,Train,Masters
20741,49,Female,65287,L,Melbourne,Married,Bicycle,PhD
20742,50,Male,40155,M,Sydney,Single,Train,Secondary
20743,44,Female,84674,M,Melbourne,Married,Train,PhD
20744,48,Male,35555,S,Melbourne,Single,Bus,Masters
20745,25,Female,81144,S,Brisbane,Divorced,Train,Masters
20746,26,Female,44242,L,Perth,Divorced,Bicycle,Masters
20747,41,Female,82757,L,Sydney,Married,Car,Secondary
20748,56,Female,28470,M,Melbourne,Married,Train,Secondary
20749,27,Male,71316,L,Melbourne,Divorced,Train,Bachelor
20750,18,Male,28924,M,Sydney,Divorced,Car,Secondary
20751,27,Female,93763,M,Perth,Single,Car,PhD
20752,59,Female,18484,S,Perth,Single,Bus,PhD
20753,24,Male,62056,L,Melbourne,Divorced,Bus,Bachelor
20754,53,Female,33703,S,Sydney,Single,Train,Secondary
20755,23,Male,18152,L,Perth,Married,Car,Secondary
20756,60,Male,43556,M,Perth,Married,Car,PhD
20757,48,Male,52091,L,Perth,Single,Bus,PhD
20758,30,Male,21495,L,Melbourne,Divorced,Bicycle,Bachelor
20759,44,Female,88356,L,Brisbane,Divorced,Bicycle,Masters
20760,50,Male,61550,S,Sydney,Married,Bicycle,PhD
20761,32,Male,52880,M,Melbourne,Divorced,Bus,Secondary
20762,35,Female,82879,M,Perth,Single,Car,Secondary
20763,23,Female,44806,S,Brisbane,Divorced,Bicycle,Bachelor
20764,51,Male,42541,M,Brisbane,Divorced,Train,Bachelor
20765,45,Female,41075,L,Perth,Divorced,Train,Secondary
20766,56,Female,69820,S,Sydney,Married,Car,Secondary
20767,18,Male,29566,L,Brisbane,Married,Train,Secondary
20768,58,Female,68969,M,Melbourne,Married,Bicycle,PhD
20769,52,Female,86630,M,Sydney,Married,Train,PhD
20770,27,Female,69648,S,Melbourne,Single,Train,Bachelor
20771,45,Female,46405,S,Sydney,Single,Bus,PhD
20772,46,Male,98043,M,Brisbane,Divorced,Train,Secondary
20773,24,Male,25796,S,Melbourne,Single,Bicycle,Bachelor
20774,22,Female,74232,L,Sydney,Divorced,Bus,Secondary
20775,44,Male,34279,S,Melbourne,Divorced,Bus,Masters
20776,59,Female,82688,M,Melbourne,Divorced,Car,PhD
20777,21,Female,43072,L,Melbourne,Married,Bus,PhD
20778,39,Female,83851,L,Perth,Divorced,Bicycle,PhD
20779,44,Male,95024,S,Perth,Single,Train,Secondary
20780,52,Female,96873,M,Brisbane,Single,Train,Bachelor
